index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
88,پس از مشاهده چندین سگ در حال دویدن، دانش‌آموزان سوال زیر را مطرح می‌کنند: آیا سگ‌های با موی بلند سریع‌تر از سگ‌های با موی کوتاه می‌دوند؟ دانش‌آموزان می‌توانند به بهترین شکل به سوال خود پاسخ دهند؟,"['وزن و قد بسیاری از سگ\u200cها را ثبت کنند', 'سرعت\u200cها و طول موی بسیاری از سگ\u200cها را اندازه\u200cگیری کنند', 'تحقیقی انجام دهند تا نوع سگی که بلندترین موها را دارد پیدا کنند', 'یک سگ با موی بلند را در برابر یک سگ با موی کوتاه مسابقه دهند']",B,برای پاسخ به این سوال، دانش‌آموزان باید سرعت و طول موی تعداد زیادی از سگ‌ها را اندازه‌گیری کنند. این کار به آن‌ها کمک می‌کند تا رابطه بین این دو ویژگی را به‌طور علمی بررسی کرده و مشخص کنند که آیا سگ‌های با موی بلند سریع‌تر از سگ‌های با موی کوتاه هستند یا خیر.,D,0.8708203434944153,B,0.9546549320220947,False,True,True,True,[0.11739326 0.00963623 0.00215013 0.87082034],[4.0023830e-02 9.5465493e-01 8.3066802e-04 4.4905487e-03]
89,کدام عامل می‌تواند میزان دی‌اکسید گوگرد در هوا را افزایش دهد؟,"['استفاده بیش از حد از کودها در مزارع کشاورزی', 'عملکرد نیروگاه\u200cهای تولید برق با سوخت زغال\u200cسنگ', 'یک روز گرم تابستانی', 'باران بیش از حد']",B,عملکرد نیروگاه‌های تولید برق با سوخت زغال‌سنگ یکی از منابع اصلی دی‌اکسید گوگرد در هواست. سوختن زغال‌سنگ به دلیل محتوای گوگرد خود، این گاز آلاینده را آزاد می‌کند و می‌تواند به آلودگی هوا و مشکلات زیست‌محیطی منجر شود.,A,0.9820358157157898,B,0.9974406957626343,False,True,True,True,[0.9820358  0.01230179 0.00213773 0.00352452],[1.9180067e-03 9.9744070e-01 2.5158771e-04 3.8966670e-04]
90,کدام بیانیه اثر مضر clearing جنگل‌های بارانی برای زمین‌های کشاورزی را توصیف می‌کند؟,"['زمینی بیشتری برای کشاورزان محلی در دسترس می\u200cگذارد', 'زیستگاه ارزشمندی برای گونه\u200cهای محلی را حذف می\u200cکند', 'سطوح آب\u200cهای زیرزمینی محلی را افزایش می\u200cدهد', 'درآمدی برای ساکنان محلی تأمین می\u200cکند']",B,تخریب جنگل‌های بارانی زیستگاه‌های ارزشمند گونه‌های محلی را از بین می‌برد و باعث کاهش تنوع زیستی و خطر انقراض برخی گونه‌ها می‌شود. این عمل اکوسیستم‌های محلی را تهدید می‌کند.,B,0.9744763374328613,B,0.9961206316947937,True,True,True,True,[0.02008683 0.97447634 0.00271846 0.00271846],[3.2015466e-03 9.9612063e-01 3.0724311e-04 3.7060591e-04]
91,یک جوی آب در حال حرکت دارای دمای ۱۸ درجه سانتی‌گراد است. قوطی‌های نوشیدنی گازدار در دمای ۲۸ درجه سانتی‌گرادی به داخل جوی آب پایین می‌آیند. کدام یک از موارد زیر به احتمال زیاد اتفاق خواهد افتاد؟,"['قوطی\u200cهای نوشیدنی گازدار انرژی سرد را از آب جوی آب جذب خواهند کرد.', 'قوطی\u200cها خنک می\u200cشوند تا دمای آن\u200cها با دمای جوی آب یکسان شود.', 'دمای نوشیدنی\u200cهای گازدار تغییر نخواهد کرد زیرا قوطی\u200cها مهر و موم شده\u200cاند.', 'دمای قوطی\u200cها به صفر درجه می\u200cرسد به شرطی که جوی آب در حال حرکت باشد.']",B,وقتی قوطی‌های نوشابه با دمای ۲۸ درجه به جوی آب ۱۸ درجه وارد می‌شوند، گرما از قوطی‌ها به آب منتقل می‌شود و دمای قوطی‌ها کاهش می‌یابد. این انتقال انرژی ادامه می‌یابد تا دمای قوطی‌ها به دمای آب برسد، بنابراین در نهایت دمای قوطی‌ها به ۱۸ درجه سانتی‌گراد نزدیک می‌شود.,A,0.8557589650154114,B,0.8215100765228271,False,True,True,True,[0.85575897 0.04827861 0.00576606 0.09019633],[0.16239806 0.8215101  0.00432776 0.01176408]
92,در یک هرم غذایی، کدام یک بهترین توضیح را برای کاهش تعداد ارگانیسم‌ها از یک سطح تروفیک به سطح بعدی می‌دهد؟,"['مصرف\u200cکنندگان در سطح پایین به انرژی بیشتری نسبت به مصرف\u200cکنندگان در سطح بالا نیاز دارند.', 'مصرف\u200cکنندگان در سطح بالا به انرژی بیشتری نسبت به مصرف\u200cکنندگان در سطح پایین نیاز دارند.', 'مصرف\u200cکنندگان روی ارگانیسم\u200cهای بزرگتر که انرژی کمتری دارند تغذیه می\u200cکنند.', 'مصرف\u200cکنندگان روی ارگانیسم\u200cهای کوچکتر که انرژی کمتری دارند تغذیه می\u200cکنند.']",B,در هرم غذایی، هر سطح از مصرف‌کنندگان به سطح پایین‌تر وابسته است و معمولاً از موجودات بزرگ‌تر که انرژی کمتری دارند تغذیه می‌کنند. با افزایش سطح تروفیک، تعداد ارگانیسم‌ها کاهش می‌یابد زیرا انرژی منتقل شده به دلیل اتلاف در فرآیندهای متابولیک و حرارتی کمتر می‌شود.,A,0.546420693397522,C,0.7582414150238037,False,False,False,False,[0.5464207  0.02720468 0.3314209  0.09495368],[0.13279602 0.01769336 0.7582414  0.09126928]
93,سوال: دانش‌آموزانی که در حال مطالعه غشاها بودند، آزمایشی را با استفاده از لیوان‌های کاغذی حاوی غلظت‌های مختلف رنگ خوراکی قرمز انجام دادند. پس از آزمایش، لیوان‌ها خالی و لکه‌دار شدند. باید با لیوان‌های استفاده شده چه کرد؟,"['لیوان\u200cها را دوباره استفاده کنید', 'لیوان\u200cها را دور بریزید', 'لیوان\u200cها را بازیافت کنید', 'لیوان\u200cها را دوباره برچسب\u200cگذاری کنید']",C,با توجه به لکه‌دار بودن و احتمال وجود مواد شیمیایی در لیوان‌ها، بهترین گزینه دور انداختن آنهاست. استفاده مجدد یا بازیافت ممکن است خطرناک باشد و به سلامت آسیب برساند، بنابراین دور ریختن آنها ایمن‌تر است.,C,0.6498876214027405,B,0.9761824607849121,True,False,False,False,[0.2390803  0.10044517 0.6498876  0.01058684],[2.2823488e-02 9.7618246e-01 6.4745249e-04 3.4655633e-04]
94,سؤال: بسیاری از ابزارهای دستی رایج با استفاده از اصول پایه‌ای که در ماشین‌های ساده یافت می‌شود، یک مزیت مکانیکی ایجاد می‌کنند. به عنوان مثال، یک پیچ‌گوشتی از اصول چرخ و محور استفاده می‌کند. برای افزایش نیروی چنگ زنی، انبر از اصلی که در آن نشان داده شده است استفاده می‌کند.,"['الف) قرقره.', 'ب) اهرم.', 'ج) تَجَند.', 'د) پیچ.']",B,انبردست‌ها از اصل اهرم برای افزایش نیروی چسبندگی استفاده می‌کنند. نیروی وارد شده به یک سمت، نیروی بیشتری را در سمت دیگر ایجاد کرده و قدرت چسبندگی را افزایش می‌دهد.,B,0.956599771976471,B,0.972280740737915,True,True,True,True,[0.02267352 0.9565998  0.00306853 0.01765815],[0.02033731 0.97228074 0.00311883 0.00426293]
95,تنفس سلولی منجر به تولید مولکول‌های آدنوزین تری‌فسفات (ATP) برای تأمین انرژی می‌شود. کارآمدترین فرم تنفس سلولی منجر به تولید ATP به همراه کدام مواد خواهد شد؟,"['اکسیژن و انرژی', 'گلوکز و گلیکوژن', 'اسید لاکتیک و الکل', 'گاز کربن دی\u200cاکسید و آب']",D,تنفس سلولی شامل تجزیه گلوکز و تولید ATP به همراه دی‌اکسید کربن و آب است. در حضور اکسیژن، این فرآیند به حداکثر کارایی می‌رسد و این دو محصول جانبی تولید می‌شوند. بنابراین، گزینه D صحیح است.,A,0.9368176460266113,D,0.9200525879859924,False,True,True,True,[0.93681765 0.02840016 0.00260067 0.0321816 ],[7.5670160e-02 3.7673959e-03 5.0986157e-04 9.2005259e-01]
96,سوال: عبارات ریاضی زیر نمایانگر چهار غلظت مختلف از یک محلول شیمیایی هستند که در یک آزمایش علمی استفاده می شوند. کدام یک از نظر مقدار با ۱/۱۰۰۰ برابر است؟,"['۱٫۰ x ۱۰^۳', '۱٫۰ x ۱۰^۴', '۱٫۰ x ۱۰^-۳', '۱٫۰ x ۱۰^-۴']",C,عبارت 1.0 x 10^-3 معادل 1/1000 است، زیرا 10^-3 به معنای یک تقسیم بر هزار می‌باشد. بنابراین، این گزینه مقدار 1/1000 را به درستی نمایش می‌دهد.,D,0.7462340593338013,C,0.8148075342178345,False,True,True,True,[0.12917048 0.01060296 0.11399255 0.74623406],[1.2593482e-01 6.9255993e-04 8.1480753e-01 5.8565129e-02]
97,داده‌ها در جدول‌ها ممکن است به صورت نمودار نیز ارائه شوند. کدام نوع داده به بهترین شکل در یک نمودار دایره‌ای نمایش داده می‌شود؟,"['فاصله سیارات از خورشید', 'عمق\u200cهای اقیانوس\u200cهای بزرگ در زمین', 'مقدار بارش باران هر روز به مدت یک ماه', 'درصد مواد مختلف در زباله\u200cهای جامد']",D,نمودار دایره‌ای برای نمایش درصد مواد مختلف در زباله‌های جامد مناسب است، زیرا به وضوح نسبت اجزا را به کل نشان می‌دهد. این نوع نمودار به راحتی درصد هر ماده از کل زباله‌ها را به صورت بصری قابل فهم می‌کند.,D,0.6125264167785645,D,0.9815638065338135,True,True,True,True,[0.37006766 0.00978522 0.00762074 0.6125264 ],[1.7977968e-02 3.2927797e-04 1.2894711e-04 9.8156381e-01]
98,سوالی که در آن یک گیاه با گل‌های قرمز با همان نوع گیاه که گل‌های سفید می‌رویند، تلاقی شده است. فرزندان آن‌ها گل‌های صورتی را تولید کردند. کدام مورد به بهترین نحو توضیح می‌دهد که چرا فرزندان گل‌های صورتی رشد کردند؟,"['فرزندان دچار جهش ژنتیکی شدند.', 'فرزندان حاصل از تولید مثل غیرجنسی بودند.', 'ژن\u200cهای رنگ گل نشان\u200cدهندهٔ تسلط ناکامل بودند.', 'یک ژن برای گل\u200cهای رنگ صورتی در یکی از والدین مغلوب بود.']",C,گل‌های صورتی در نسل جدید به دلیل عدم تسلط کامل در ژن‌های رنگ گل به وجود آمده‌اند. در این حالت، ژن‌های قرمز و سفید به‌طور کامل غالب نیستند و ترکیب آن‌ها رنگ صورتی را ایجاد می‌کند. این توضیح می‌دهد که چرا فرزندان رنگی متفاوت از والدین دارند.,D,0.8022413849830627,C,0.9645392894744873,False,True,True,True,[0.10814828 0.08422597 0.00538439 0.8022414 ],[0.02935501 0.00100447 0.9645393  0.00510114]
