index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
675,یک واکنش بازتابی می‌تواند از بدن در برابر آسیب محافظت کند. کدام سیستم‌های ارگانیک به‌طور مشترک برای تولید یک واکنش بازتابی کار می‌کنند؟,"['سیستم\u200cهای عصبی و ایمنی', 'سیستم\u200cهای عصبی و عضلانی', 'سیستم\u200cهای گردش خون و ایمنی', 'سیستم\u200cهای گردش خون و عضلانی']",B,هماهنگی سیستم عصبی و عضلانی ضروری است.,A,0.9454319477081299,A,0.020321261137723923,False,False,False,False,[9.4543195e-01 5.2239321e-04 5.3285558e-02 7.6007767e-04],[9.7722274e-01 2.0321261e-02 1.6680707e-03 7.8794087e-04]
676,کدام نوع از منظره احتمالاً میلیون‌ها سال پیش در جاهایی که اکنون ذخایر گاز طبیعی وجود دارد، وجود داشته است؟,"['بیابان', 'جنگل آلپ', 'اقیانوس قطبی', 'باتلاق']",C,شرایط [MASK]ی گذشته در آنجا,A,0.45995819568634033,A,0.024230223149061203,False,False,False,False,[0.4599582  0.40591168 0.01783451 0.11629564],[0.5514773  0.37902445 0.02423022 0.04526801]
677,آلومینیوم و مس از انواع مختلف ماده تشکیل شده‌اند. کدام عبارت بهترین توصیف را از ماده ارائه می‌دهد؟,"['ماده دارای جرم است.', 'ماده دارای جرم و حجم است.', 'ماده باید به اشکال مختلف تغییر کند.', 'ماده باید در یک حجم مشخص نگهداری شود.']",B,دارای جرم و حجم,B,0.7274068593978882,B,0.9883245229721069,True,True,True,True,[0.23523374 0.72740686 0.00926464 0.02809467],[1.1022266e-02 9.8832452e-01 1.8381368e-04 4.6938466e-04]
678,در گذشته زمین شناسی، عوامل غیرزیستی مانند فوران آتشفشان تأثیری بر دسترسی به منابع داشته‌اند. فوران‌های آتشفشانی چگونه می‌توانند بر دسترسی به منابع تأثیر بگذارند؟,"['با کاهش ضخامت خاک', 'با ایجاد بارش\u200cهای سنگین\u200cتر که به فرسایش خاک سطحی منجر می\u200cشود', 'با مختل کردن تابش آفتاب به تولیدکنندگان', 'با گرم\u200cتر کردن سطح زمین نسبت به حالت معمول']",C,با کاهش نور خورشید,B,0.6682801842689514,C,0.8813459277153015,False,True,True,True,[0.27858064 0.6682802  0.01986745 0.03327171],[0.06409436 0.04991674 0.8813459  0.00464298]
679,رشد و فعالیت‌های موجودات می‌تواند فرایند فراپوست شیمیایی سنگ‌ها را تسریع کند. کدام موجودات به طور طبیعی بیشترین میزان فراپوست شیمیایی سنگ‌ها را ایجاد می‌کنند؟,"['پستانداران کوچک', 'نهال\u200cهای گیاهی', 'خزه\u200cها', 'حشرات']",C,[MASK] با رشد سریع و تغییر محیط، فراپوست شیمیایی را تسریع می‌کنند.,B,0.5128839612007141,B,0.3503141403198242,False,False,False,False,[0.02882213 0.51288396 0.4526185  0.00567541],[0.06183412 0.58210033 0.35031414 0.00575147]
680,سوال: بسیاری از محصولات از درختان ساخته می‌شوند. بهترین راه برای مدیریت استفاده از درختان چیست؟,"['الف) قطع کردن بیشتر درختان از جنگل\u200cها', 'ب) ساخت کارخانه\u200cهای چوب\u200cبری بیشتر', 'ج) کاهش مقدار کاغذ بازیافتی', 'د) کاشتن یک درخت به ازای هر درختی که قطع می\u200cشود']",D,کاشتن درخت به جای قطع شده,D,0.9554873108863831,D,0.9787326455116272,True,True,True,True,[4.1899268e-02 2.0860417e-03 5.2743393e-04 9.5548731e-01],[2.0076295e-02 1.0640046e-03 1.2707723e-04 9.7873265e-01]
681,چرخه آب حرکت آب زمین را توصیف می‌کند. حدود ۹۶٪ از آب زمین آب شور موجود در اقیانوس‌ها است در حالی که ۴٪ باقی‌مانده آب شیرین است. اکثریت آب شیرین در زمین کجا یافت می‌شود؟,"['آب\u200cهای زیرزمینی و سفره\u200cهای آب', 'مرداب\u200cها و نواحی مرطوب', 'کلاهک\u200cهای یخی و یخچال\u200cهای طبیعی', 'دریاچه\u200cها و رودخانه\u200cها']",C,بیشتر آب شیرین به صورت یخ است.,A,0.9968852400779724,A,0.02287323772907257,False,False,False,False,[9.9688524e-01 1.6877733e-03 2.6704452e-04 1.1599885e-03],[9.7640139e-01 4.1893794e-04 2.2873238e-02 3.0650155e-04]
682,یخ بر روی برکه‌های کوچک وقتی که دما پایین‌تر از 0 درجه سلسیوس می‌رود، تشکیل می‌شود. کدام ویژگی یخ برای ماهی‌های زندگی‌کرده در این برکه‌ها مفیدتر است؟,"['یخ دمایی سردتر از دمای آب دارد.', 'یخ نور خورشید را که توسط آب منعکس می\u200cشود، جذب می\u200cکند.', 'یخ آلودگی بیشتری نسبت به آبی که جذب می\u200cکند، حبس می\u200cکند.', 'یخ چگالی کمتری نسبت به چگالی آب دارد.']",D,یخ چگالی کمتری دارد، شناور می‌ماند.,D,0.5552296042442322,D,0.9186951518058777,True,True,True,True,[0.3801156  0.05144306 0.01321167 0.5552296 ],[0.07541109 0.00258043 0.00331333 0.91869515]
683,کدام منبع انرژی غیرقابل تجدید است؟,"['الف) نفت', 'ب) خورشیدی', 'ج) آب', 'د) باد']",A,منبع فسیلی محدود,B,0.9646889567375183,B,0.05196819081902504,False,False,False,False,[0.01646922 0.96468896 0.00237262 0.01646922],[0.05196819 0.93566436 0.00275421 0.00961315]
684,یک گیاه انرژی مورد نیاز خود را از خورشید دریافت می کند. این گیاه حدود ده درصد از انرژی را برای ادامه عملکردهای زندگی خود استفاده می کند. این گیاه تقریبا ده درصد دیگر از انرژی را به مصرف کنندگان در زنجیره غذایی منتقل می کند. با بیشتر انرژی باقی مانده چه اتفاقی می افتد؟,"['دوباره توسط خورشید جذب می شود.', 'توسط تجزیه کنندگان بازیافت می شود.', 'در خاک برای استفاده بعدی ذخیره می شود.', 'به عنوان گرما به اکوسیستم آزاد می شود.']",D,بیشتر انرژی به صورت گرما آزاد می شود.,D,0.651990532875061,D,0.9162039756774902,True,True,True,True,[0.06064457 0.2717901  0.01557481 0.65199053],[0.024226   0.05811515 0.00145488 0.916204  ]
685,زمانی که بادهای شدید در یک منطقه جنگلی درختان کاج را زمین زد، شکافی در پوشش انبوه ایجاد شد و اجازه داد نور خورشید به زمین برسد. نور خورشید افزایش یافته باعث رشد متراکم گیاهان تمشک شد که نهال‌های جوان درختان کاج را از خوردن توسط علف‌خوارها محافظت کرد. با گذشت زمان، نهال‌های کاج رشد کردند و از رسیدن نور خورشید به سطح جنگل جلوگیری کردند و به این ترتیب از رشد بیشتر گیاهان تمشک جلوگیری کردند. کدام یک از این اصطلاحات بهترین توصیف از فرآیند تغییر مشاهده شده در این جامعه جنگلی است؟,"['الف) سازگاری', 'ب) همکاری', 'ج) انتخاب طبیعی', 'د) جانشینی بوم\u200cشناختی']",D,تغییر تدریجی در ترکیب گونه‌های جامعه جنگلی در طول زمان، جانشینی بوم‌شناختی نام دارد.,D,0.5868431925773621,D,0.9923921227455139,True,True,True,True,[0.24367891 0.05437211 0.11510576 0.5868432 ],[6.6866856e-03 5.3198944e-04 3.8921175e-04 9.9239212e-01]
686,کدام معادله به درستی برای واکنش هیدروژن و اکسیژن جهت تشکیل آب متوازن شده است؟,"['H_{2} + O_{2} -> H_{2}O', '2H_{2} + O_{2} -> 2H_{2}O', '4H + O_{2} -> 2H_{2}O', 'H_{2} + O -> H_{2}O']",B,تعداد اتم‌ها در دو طرف برابر است.,B,0.9709308743476868,B,0.9089427590370178,True,True,True,False,[2.5823945e-02 9.7093087e-01 4.8043043e-04 2.7646862e-03],[0.08421524 0.90894276 0.00258313 0.00425886]
687,کدام یک از این موارد می‌تواند مدل انبساط باشد؟,"['یک دانش\u200cآموز از در عبور می\u200cکند', 'دو دانش\u200cآموز در کنار یکدیگر عبور می\u200cکنند', 'دو دانش\u200cآموز به یکدیگر برخورد می\u200cکنند', 'دانش\u200cآموزان از یک اتاق شلوغ به یک راهرو عبور می\u200cکنند']",D,حرکت به فضای بازتر,D,0.7321320176124573,D,0.8530534505844116,True,True,True,True,[0.18511197 0.07716615 0.0055899  0.732132  ],[0.08956064 0.05432127 0.0030646  0.85305345]
688,کدام یک از این روش‌ها مطمئن‌ترین راه برای به دست آوردن نتایج بی‌طرفانه در هنگام انجام یک آزمایش کنترل‌شده است؟,"['از بیش از یک گروه کنترل استفاده کنید.', 'یک گروه آزمایشی متفاوت را امتحان کنید.', 'اگر فرضیه نادرست است، آن را تغییر دهید.', 'روش را هر بار دقیقاً به همان صورت تکرار کنید.']",D,استفاده از چندین گروه کنترل,A,0.9429876804351807,A,0.005105740390717983,False,False,False,False,[0.9429877  0.0322043  0.00729891 0.01750918],[0.98637575 0.00578556 0.00273291 0.00510574]
689,یک اتم پتاسیم (K) دارای ۲۰ نوترون، ۱۹ پروتون و ۱۹ الکترون است. جرم اتمی پتاسیم چقدر است؟,"['19', '20', '38', '39']",D,مجموع پروتون و نوترون,D,0.6668930053710938,D,0.6652906537055969,True,True,True,False,[0.01568382 0.00240519 0.31501794 0.666893  ],[0.0177294  0.00271889 0.31426105 0.66529065]
690,زمانی که در معرض نور مستقیم خورشید قرار می‌گیرد، کدام شیء بیشترین انرژی نور مرئی را جذب می‌کند؟,"['یک تکه شیشه شفاف', 'یک گلوله برفی', 'یک آینه براق', 'یک ژاکت سیاه']",D,رنگ تیره بیشترین انرژی نور را جذب می‌کند.,D,0.6114712953567505,D,0.7809625267982483,True,True,True,True,[0.28996906 0.06419734 0.03436236 0.6114713 ],[0.03873025 0.17357692 0.00673031 0.7809625 ]
691,یک دانش‌آموز یک گزارش درباره تغییرات محیطی تدریجی تهیه می‌کند. بهترین موضوع برای این گزارش کدام است؟,"['آتش\u200cسوزی\u200cهای جنگلی در مناطق کوهستانی', 'جانشینی که علفزار را به جنگل تبدیل می\u200cکند', 'تجزیه یک جوندۀ بیابانی', 'سیلاب\u200cهای ناگهانی در مناطق روستایی']",B,فرآیند تدریجی تغییر اکوسیستم است.,A,0.6514036655426025,A,0.04168068990111351,False,False,False,False,[0.65140367 0.3065017  0.01336195 0.0287327 ],[0.952361   0.04168069 0.00497805 0.00098024]
692,سوالی: برخی از دانش‌آموزان از یک صفحه داغ برای گرم کردن ۱ لیتر آب از ۲۰ درجه سانتی‌گراد تا نقطه جوش آب استفاده کردند. دانش‌آموزان دمای آب را هر دقیقه ثبت کردند تا زمانی که شروع به جوشیدن کرد. کدام یک از گزینه‌های زیر بهترین روش برای نمایش داده‌ها را ارائه می‌دهد؟,"['الف) نمودار ستونی با دما در محور عمودی و زمان در محور افقی', 'ب) نمودار ستونی با زمان در محور عمودی و دما در محور افقی', 'ج) نمودار خطی با دما در محور عمودی و زمان در محور افقی', 'د) نمودار خطی با زمان در محور عمودی و دما در محور افقی']",C,نمودار خطی دما بر حسب زمان,C,0.49578142166137695,C,0.9095959663391113,True,True,True,True,[0.2653727  0.07662686 0.49578142 0.16221906],[0.0449337  0.01458784 0.90959597 0.03088245]
693,کدام انتقال بیشترین مسئولیت را در ایجاد فاصله‌ها در ثبت فسیلی دارد؟,"['سنگ\u200cهای دگرگونی به سنگ\u200cهای آذرین', 'سنگ\u200cهای آذرین به سنگ\u200cهای دگرگونی', 'سنگ\u200cهای دگرگونی به سنگ\u200cهای رسوبی', 'سنگ\u200cهای رسوبی به سنگ\u200cهای دگرگونی']",D,تغییر سنگ‌های رسوبی به دگرگونی,A,0.8561460375785828,A,0.0282050259411335,False,False,False,False,[0.85614604 0.13027251 0.00399584 0.00958552],[0.4921951  0.18106847 0.2985314  0.02820503]
